Customer_ID,Name,Account_Number,Account_Type,Loan_Type,Loan_Amount,Outstanding_Amount,EMI_Amount,Due_Date,Payment_Status,Collection_Agent,Last_Payment_Date,Payment_Delay_Days,Region,Contact_Number,Email,Customer_Score,Risk_Level
CUST00400,Jaime Parks,49A46A2C-7D4,Credit,Personal Loan,259441,201570.85,3359.51,2024-04-13,Partially Paid,Paul Hernandez,2023-11-03,17,East,391-645-1939x2861,michaelmorales@vargas-clay.org,464,High
CUST00401,Carl Perez,2927AB70-E3D,Current,Home Loan,120150,87377.36,1618.1,2024-01-09,Missed,Amy Howard DVM,,15,North,267-467-2109x406,bsweeney@clark-gilbert.info,713,Low
CUST00402,Lydia Chavez,7F5D9EF2-03B,Credit,Home Loan,411974,113223.42,7548.23,2023-12-08,Partially Paid,Kurt Compton,2023-02-26,70,South,830-331-3111x152,kburns@robertson.com,596,Medium
CUST00403,Patrick Hernandez,F3B27FBF-973,Savings,Home Loan,140085,112332.96,2674.59,2023-06-16,Paid,Darren Parks,2023-06-08,0,North,001-381-740-5726,dominic67@gmail.com,681,Medium
CUST00404,Tammy Short,03FC3EAB-1E0,Current,Personal Loan,118209,21270.98,354.52,2023-09-04,Partially Paid,Tyler Nielsen,2023-07-08,89,North,+1-366-627-2625,stewarttony@hotmail.com,746,Low
CUST00405,Michael Peck,0E6281C3-E33,Savings,Home Loan,310092,168920.03,3016.43,2023-01-25,Partially Paid,Julie Rose,2023-01-16,28,West,+1-753-182-7824x93515,mariacooper@williams-hess.com,462,High
CUST00406,Nathaniel Baird,CDB4D718-C33,Current,Personal Loan,390797,52089.55,4340.8,2023-07-09,Partially Paid,Taylor Garner,2023-06-11,62,West,(487)574-6099,jacob78@martinez-ruiz.com,653,Medium
CUST00407,Matthew Duran,8C94B21B-DE7,Current,Car Loan,17461,3077.15,181.01,2023-09-10,Missed,Alyssa Lopez,,85,North,001-183-984-1831x03435,roger49@hotmail.com,630,Medium
CUST00408,Alyssa Fisher,9A6371AD-50C,Credit,Car Loan,40378,18795.8,399.91,2023-02-25,Missed,Kelly Smith,,90,North,+1-607-974-5131x47557,debra77@mckinney.com,395,High
CUST00409,James Osborne,83720F95-D84,Credit,Personal Loan,454320,50732.67,1749.4,2024-02-10,Paid,Donald Pitts,2023-10-31,0,South,+1-204-343-1166,eric68@jackson.com,846,Low
CUST00410,Crystal Lopez,0B7FF750-F64,Current,Personal Loan,146260,78279.03,6021.46,2024-06-27,Paid,Megan Collins,2023-03-23,0,West,658-812-9723,heather50@silva.info,468,High
CUST00411,Brittany Garcia,33A4F125-471,Savings,Car Loan,408551,66176.27,1350.54,2024-09-27,Paid,Aaron Harrell,2024-08-19,0,South,001-495-244-1929x7458,gsmith@yahoo.com,603,Medium
CUST00412,Caitlyn Garrett,B17D246D-E35,Credit,Personal Loan,103774,22947.89,1274.88,2024-05-14,Partially Paid,Valerie Carroll,2023-11-14,21,South,2146265528,combsdouglas@hotmail.com,537,Medium
CUST00413,Tyler Stuart,99ED2276-73D,Savings,Personal Loan,95188,10335.53,449.37,2024-02-16,Partially Paid,Linda Salas,2023-05-18,8,South,981-598-6848x87400,clewis@hotmail.com,592,Medium
CUST00414,Andrew Jones,7524006E-CAC,Savings,Personal Loan,249859,174938.8,4998.25,2023-12-12,Partially Paid,Christine Osborn,2023-03-21,87,East,703.871.3655,vboyer@yahoo.com,346,High
CUST00415,Matthew Henry,F22EA819-DAD,Credit,Home Loan,345546,12393.91,258.21,2024-08-29,Paid,Mark Hawkins,2023-02-27,0,West,483.160.9823,cody57@jones.com,583,Medium
CUST00416,Elizabeth Silva,0736A9ED-4EE,Current,Personal Loan,316375,83588.93,2882.38,2024-08-30,Missed,Curtis Morrison,,74,West,+1-264-277-5552,adamsnathaniel@hotmail.com,658,Medium
CUST00417,Thomas Gomez,F5D2B25B-714,Credit,Personal Loan,300073,260276.45,15310.38,2024-06-07,Paid,Bridget Reynolds,2024-04-04,0,South,738-026-1361x43701,hartmanmichael@gmail.com,334,High
CUST00418,James Johnston,19FB24A1-BA1,Credit,Car Loan,445539,256.96,13.52,2024-06-02,Paid,James Miller,2023-06-21,0,South,213-986-1838,jeremy93@kent-smith.org,696,Medium
CUST00419,Pamela Kelley DDS,9A9C4911-498,Credit,Personal Loan,134901,30459.42,1384.52,2023-07-27,Missed,Roger Mendoza,,42,West,656.336.5112,sjohnson@gmail.com,519,Medium
CUST00420,Joseph Trevino,5EBFBB46-26B,Savings,Personal Loan,134878,93188.51,3451.43,2024-10-08,Missed,Anthony Cummings,,78,East,207-629-1532x63438,hallnancy@fernandez.com,327,High
CUST00421,Chase Clayton,05F2DB03-AE6,Current,Home Loan,189088,58187.54,2237.98,2023-05-02,Paid,Brandy Gordon,2023-02-17,0,West,862.018.6289,oharrison@trevino-wong.com,470,High
CUST00422,Jordan Adams,DA5D7B2D-69C,Savings,Home Loan,92650,80303.49,1433.99,2024-04-30,Partially Paid,Corey Hughes,2023-04-25,79,East,908.819.3807x4128,christinekrause@gmail.com,505,Medium
CUST00423,Steven Buckley,DAFE230A-977,Current,Car Loan,70347,8540.0,474.44,2023-08-21,Missed,Vincent Mckenzie,,74,South,+1-663-594-3738,bakercrystal@gmail.com,429,High
CUST00424,Daniel Tyler,EED30680-8CE,Credit,Car Loan,183011,87872.81,2143.24,2024-11-15,Missed,Evan Payne,,17,North,(497)137-2581,areyes@gmail.com,527,Medium
CUST00425,William Scott,2C157E0E-564,Current,Car Loan,360181,74158.76,2852.26,2023-04-19,Paid,Justin Freeman,2023-04-01,0,South,083.955.4295,garrettellen@york.com,666,Medium
CUST00426,Gary Anderson,8961DFE2-26A,Current,Personal Loan,72307,36217.71,953.1,2023-10-18,Missed,Michael Murphy,,17,East,001-447-121-8869,chart@harrison.org,635,Medium
CUST00427,Christina Chavez,43570DAC-173,Savings,Car Loan,303286,83017.49,3459.06,2023-09-06,Partially Paid,Krystal Bowen,2023-03-07,46,East,023.044.6122,david50@rhodes.com,659,Medium
CUST00428,Susan Lynch,F6C4B218-641,Savings,Home Loan,123640,9610.31,384.41,2024-12-24,Missed,Paul Bailey,,77,East,754.886.7515x7127,johnbranch@hayes.net,824,Low
CUST00429,Lori Jones,F17CD3D0-9CD,Current,Car Loan,374315,14751.73,867.75,2024-11-01,Missed,Connie Gilbert,,47,South,+1-067-545-8447x92674,cunderwood@gmail.com,495,High
CUST00430,Robert Gutierrez,06991C3F-9EF,Credit,Home Loan,265125,200837.38,7172.76,2024-03-03,Partially Paid,Angelica Kirk,2023-07-24,48,East,001-172-948-9427x6602,blackalicia@yahoo.com,362,High
CUST00431,Nicole Ryan,E7401C5E-C9B,Savings,Car Loan,398482,58015.34,3412.67,2023-08-24,Paid,Michael Grimes,2023-04-11,0,South,(571)743-8602,greenestacie@williams-walker.com,547,Medium
CUST00432,Rachael Koch,F5A9779E-681,Current,Car Loan,307434,20418.41,434.43,2023-02-11,Paid,Brianna Alvarado,2023-01-09,0,West,(847)187-4614x6379,carellano@yahoo.com,345,High
CUST00433,Amanda Boyd,45E4ED18-78E,Savings,Car Loan,201045,22877.53,953.23,2024-03-08,Missed,Chloe Brown,,90,West,619-948-2490,wramos@thomas.com,389,High
CUST00434,Kenneth Collins Jr.,38DA64B4-67E,Current,Car Loan,85341,57422.16,1083.44,2023-10-11,Partially Paid,Willie Nguyen,2023-03-24,86,South,(339)354-5437x844,malvarez@hotmail.com,528,Medium
CUST00435,Nancy Lyons,883DA694-678,Credit,Personal Loan,165100,136767.58,5065.47,2023-12-13,Paid,Christopher Lyons,2023-05-11,0,West,601-255-5058x8096,richard44@yahoo.com,469,High
CUST00436,Eddie Brown,BADA4C3E-024,Credit,Personal Loan,426291,299105.65,7477.64,2024-06-09,Partially Paid,Jessica Hernandez,2024-04-14,68,North,(451)662-2014x943,jenniferthompson@browning.net,639,Medium
CUST00437,Dawn Leblanc,86AB1052-4CA,Credit,Personal Loan,71168,46040.54,1644.31,2023-03-13,Missed,Colleen Hoover,,20,North,003.220.3065x21935,heatherwise@wall.org,564,Medium
CUST00438,Amber Smith,920C073D-26A,Savings,Home Loan,119539,5447.63,92.33,2024-12-24,Partially Paid,Jeremy Farrell,2024-02-18,6,East,041.476.7704x843,inguyen@gmail.com,643,Medium
CUST00439,Jason Davis,63701CA9-788,Current,Personal Loan,461317,158557.14,9909.82,2024-11-04,Missed,Ray Reyes,,25,South,(049)387-3313,annevans@fletcher.com,678,Medium
CUST00440,Taylor Acevedo,EAD14A3C-F82,Credit,Personal Loan,115833,41850.06,930.0,2024-12-17,Partially Paid,Christopher Carr,2024-05-28,15,West,+1-458-395-2931x145,hullroberta@gmail.com,643,Medium
CUST00441,Linda Hoffman,1AE64131-A54,Current,Home Loan,348875,289862.14,10735.63,2024-06-11,Missed,Dr. Morgan Valencia,,34,South,001-577-710-9785x11870,madisonmooney@hotmail.com,735,Low
CUST00442,Bobby Evans,D664D0BE-1C7,Savings,Car Loan,478157,444025.51,13059.57,2023-06-16,Partially Paid,Steven Pineda,2023-05-30,90,East,+1-529-324-2731x985,michaelmccullough@gmail.com,829,Low
CUST00443,Elizabeth White,8B0D0BCB-B64,Savings,Car Loan,107346,12227.59,230.71,2024-09-16,Missed,Leah Davis,,69,West,001-045-196-0677,lisa64@yahoo.com,503,Medium
CUST00444,Sylvia Brooks,960C0C1F-847,Savings,Personal Loan,418992,329157.16,5774.69,2023-10-03,Paid,Jasmine Solomon,2023-04-11,0,North,371.295.4814x748,martinezcody@hotmail.com,365,High
CUST00445,Theresa Reid,A68B029E-AFF,Credit,Home Loan,242038,52854.85,1036.37,2023-07-01,Partially Paid,David White,2023-02-01,0,South,(732)345-3622,reginaldmontgomery@yahoo.com,378,High
CUST00446,Andrew Foster,35C2AD02-59C,Credit,Home Loan,238153,57143.5,1020.42,2023-12-03,Paid,Angela Griffin,2023-01-08,0,North,+1-841-793-5415x81344,epace@torres-berry.net,827,Low
CUST00447,Carla Rivera MD,083AA09E-664,Current,Car Loan,339314,2341.32,39.02,2023-02-05,Missed,Juan Roberts,,1,East,+1-249-470-9309x7609,sarahho@hotmail.com,433,High
CUST00448,Joshua Hernandez,1CA461E3-184,Current,Car Loan,330018,7968.94,209.71,2023-01-10,Paid,James Smith,2023-01-07,0,South,(077)240-0644,morgandavid@gmail.com,620,Medium
CUST00449,Michael Moore,422903CD-30A,Credit,Personal Loan,18891,16961.25,326.18,2024-05-19,Partially Paid,Michael Smith,2023-05-31,40,East,1123686659,tandersen@hotmail.com,561,Medium
CUST00450,Ashley Buck,728BA4B6-71F,Current,Personal Loan,334760,281607.46,7611.01,2023-08-11,Paid,Lisa Stephens,2023-05-01,0,North,(568)808-7748x0870,cgonzalez@yahoo.com,580,Medium
CUST00451,Dana Blackwell,A153C86C-0A4,Savings,Home Loan,322733,25219.47,969.98,2024-02-15,Paid,Thomas Rich,2023-06-08,0,East,(779)356-1496x5512,daviscatherine@gmail.com,581,Medium
CUST00452,David Deleon,FFE5A629-B28,Savings,Personal Loan,26979,5201.47,192.65,2023-12-08,Partially Paid,Karen Johnston,2023-09-27,70,West,(827)135-7245,steven31@vargas.com,308,High
CUST00453,Vincent Campbell,CFCD3954-3BF,Credit,Personal Loan,215447,129381.24,6469.06,2024-12-10,Partially Paid,Ryan Fox,2023-03-02,83,West,107.542.4418,nlloyd@hudson-thompson.com,378,High
CUST00454,Jordan Neal,02751AE3-014,Current,Personal Loan,201659,53438.18,971.6,2024-02-26,Partially Paid,Tara Chambers,2023-12-24,25,West,+1-675-133-9508x4844,jessicastone@anderson.net,464,High
CUST00455,Elizabeth Graves,5F1A23E9-5B6,Current,Car Loan,40106,24701.79,411.7,2024-07-19,Paid,Jacqueline Burns,2023-09-11,0,West,526-009-1918,tpayne@gmail.com,359,High
CUST00456,Ronnie Daniels,FEA5E2EC-59F,Savings,Home Loan,17630,4323.68,86.47,2023-07-07,Paid,Meghan Wells,2023-04-16,0,East,(585)267-4987x374,zamorajamie@hotmail.com,609,Medium
CUST00457,Andrew Archer,077D2A56-E87,Current,Car Loan,121594,10218.12,309.64,2023-11-04,Paid,Tristan Anderson,2023-08-23,0,North,+1-202-555-6880x25626,rebecca42@nguyen.com,565,Medium
CUST00458,Amy Graham,3B5C2D7A-E5B,Current,Home Loan,473530,183531.48,3670.63,2024-07-29,Partially Paid,Michelle Pearson,2023-12-03,37,South,320-133-5648x581,jacksonamanda@hotmail.com,610,Medium
CUST00459,Stephanie Benson,08DE8AA5-1AB,Current,Personal Loan,35870,21258.98,1250.53,2024-08-12,Partially Paid,Yvonne Perez,2023-07-26,16,West,+1-449-831-7359x503,perezpamela@yahoo.com,721,Low
CUST00460,Angela Carter,624B9751-6AA,Current,Home Loan,429487,116521.32,3149.22,2023-05-11,Missed,Sheila Porter,,90,North,4079124029,mccoyrussell@thornton-mcintyre.net,538,Medium
CUST00461,Taylor Murphy,759D3993-62C,Savings,Home Loan,348673,148435.18,6453.7,2023-09-21,Partially Paid,Amanda Bishop,2023-02-24,84,South,001-862-826-0058x577,wendy06@davis.com,766,Low
CUST00462,Zachary Parks,205E487C-783,Savings,Personal Loan,49465,12373.68,343.71,2024-05-20,Paid,Stacey Steele,2023-05-31,0,East,518.794.2655x3721,curtis94@hotmail.com,620,Medium
CUST00463,Andrew Clark,A8FFA3FA-1A2,Credit,Home Loan,261177,240079.26,5716.17,2023-09-08,Paid,Nicholas Nichols,2023-05-21,0,West,+1-317-760-2125,grahamricky@yahoo.com,444,High
CUST00464,Carrie Shelton,EDB5957B-9A1,Savings,Personal Loan,240243,164675.9,2940.64,2024-02-11,Missed,Ashlee Brown,,27,West,964.963.3616x11995,kevin18@powell.com,318,High
CUST00465,Linda Hernandez,5F0D5BA0-0E2,Credit,Personal Loan,132090,63613.31,1767.04,2024-03-21,Paid,Stefanie Pena,2023-08-05,0,South,(302)848-3339,robertphillips@weaver.net,635,Medium
CUST00466,Lisa Walker,47D6DD42-6D0,Current,Personal Loan,436821,27182.73,578.36,2024-02-10,Paid,Amanda Patterson,2023-06-10,0,West,(225)647-9096x31057,reyesjames@orr-miller.com,722,Low
CUST00467,Zachary Burke,73725F17-74D,Current,Car Loan,243182,65142.97,1809.53,2024-05-05,Missed,Nathan Potter,,62,South,449-580-4539,nwilliams@gmail.com,499,High
CUST00468,Todd Jimenez,CB3CE899-994,Savings,Home Loan,482503,3785.14,80.53,2023-02-14,Paid,Martin Gutierrez,2023-01-11,0,East,+1-919-116-6576x7742,melissa72@mason-garza.info,483,High
CUST00469,Danny Simmons,5AA08CEA-E89,Savings,Home Loan,102110,33567.96,1017.21,2024-12-21,Partially Paid,Elizabeth Willis,2024-02-03,90,West,001-520-395-3697x21816,denise25@gmail.com,655,Medium
CUST00470,Daniel Chambers,EC5D3262-F5B,Credit,Car Loan,88655,88539.13,1736.06,2023-02-26,Missed,Anthony Hall,,2,South,734-873-8579,elizabeth14@mclaughlin-knox.org,543,Medium
CUST00471,Brianna Smith,A426849B-914,Savings,Car Loan,146481,78720.07,2127.57,2024-12-15,Missed,David Thomas,,84,North,001-088-171-4897x5567,anne14@whitehead.biz,421,High
CUST00472,William Hampton,7E5FDEC7-1F9,Credit,Home Loan,111437,3920.19,126.46,2023-10-15,Partially Paid,Robert Prince,2023-03-16,41,South,9735680946,robertsondaniel@hotmail.com,663,Medium
CUST00473,Bradley King,BAE5BB6F-E98,Savings,Car Loan,129410,96945.42,2769.87,2023-08-09,Partially Paid,Martha Gomez,2023-03-04,77,South,7816696545,owhite@stone.com,704,Low
CUST00474,Jessica Kline,5A75F389-72E,Credit,Home Loan,130915,53387.56,1007.31,2024-11-25,Partially Paid,Jeffrey Lewis,2023-07-13,81,West,001-844-906-6948,holmesbrooke@gmail.com,756,Low
CUST00475,Becky Adams,1B8770A0-083,Current,Personal Loan,39970,16924.64,307.72,2023-07-06,Missed,Anthony Mcdonald,,42,East,7378658322,joshuatorres@gmail.com,802,Low
CUST00476,Steven Thompson,5426DF51-DF9,Credit,Personal Loan,222429,125782.07,4658.6,2024-04-22,Paid,David Brown,2023-02-06,0,South,431.352.6860x91698,baileymichael@hotmail.com,834,Low
CUST00477,Michael Weber,C9C6C982-63F,Credit,Personal Loan,301112,213554.3,3882.81,2024-07-24,Paid,Ashley Branch,2023-10-19,0,East,897-597-3621x5546,tylersantos@gmail.com,645,Medium
CUST00478,Corey Briggs,41D94625-BA6,Savings,Personal Loan,314200,15081.82,793.78,2023-10-28,Missed,Victoria Marquez,,40,East,(002)694-7321x66740,brooksholly@gmail.com,316,High
CUST00479,Victoria Ross,900E422F-67F,Credit,Home Loan,58858,16642.01,616.37,2024-07-18,Missed,Tammy Campbell,,66,North,(504)035-9199x04212,melissa39@shaw.com,396,High
CUST00480,Julie Phillips,BFC1827F-C1B,Credit,Personal Loan,491602,159936.04,2710.78,2024-05-01,Paid,Jason Hamilton,2023-02-13,0,South,001-285-265-7489x40289,emilyjones@yahoo.com,703,Low
CUST00481,Charles Garcia,CFE723FC-2F0,Current,Car Loan,439433,147163.49,2581.82,2023-01-23,Missed,Danielle Clark,,16,West,(696)727-4406,steven62@miller-shaw.org,622,Medium
CUST00482,Kevin Mejia,97E8D96D-1A2,Savings,Personal Loan,195327,157660.1,5630.72,2024-11-02,Partially Paid,Spencer Scott,2023-11-26,77,South,351.342.2208,ryan07@williams-smith.info,687,Medium
CUST00483,Michael Stevens,3E27C47D-AF1,Current,Personal Loan,210229,167523.07,4527.65,2023-06-02,Partially Paid,Catherine Wagner,2023-03-26,70,South,759-296-2226x92079,hodgesmichael@rodriguez-blevins.com,639,Medium
CUST00484,Paul Jones,0CB87F03-C46,Credit,Home Loan,461514,106020.11,4240.8,2023-01-30,Missed,Mark Hicks,,37,West,(218)775-6405,mooresteven@hotmail.com,636,Medium
CUST00485,Tamara Garrison,0E449121-F43,Savings,Car Loan,245615,218301.58,5457.54,2023-01-27,Missed,Cassandra Jones DVM,,90,North,134.508.9067x73597,jean57@hamilton.com,675,Medium
CUST00486,Marie Coleman,9A4BD121-63A,Current,Car Loan,52027,34648.03,1082.75,2024-04-29,Partially Paid,Randall Hill,2023-01-12,35,North,3732385445,christine80@delacruz.com,756,Low
CUST00487,Jeffrey Fleming,7AE5CC98-0B1,Current,Home Loan,184780,5758.77,151.55,2023-08-24,Missed,David Richards,,47,South,+1-229-314-7529,kwarren@shields-peck.com,844,Low
CUST00488,Joseph Williams,F18EAF8B-A38,Savings,Home Loan,45856,34631.55,597.1,2024-04-25,Missed,Paul Horn,,10,North,+1-476-907-1850x17018,kkelly@gmail.com,346,High
CUST00489,Traci Stokes,E0D20A0E-637,Savings,Personal Loan,425551,189239.76,7278.45,2023-02-07,Partially Paid,Bradley Palmer,2023-01-30,23,North,909-225-0635x41654,nicholsangela@branch.info,582,Medium
CUST00490,Nicholas Anderson,D05AD519-6BF,Savings,Personal Loan,139734,139269.48,2486.96,2024-08-28,Missed,Kathleen Frederick,,50,South,490.480.8871x11578,ashley04@hotmail.com,592,Medium
CUST00491,Sabrina Rivera,D253516A-64A,Savings,Car Loan,306380,140672.87,3126.06,2024-09-24,Partially Paid,Scott Moyer,2023-07-28,58,North,+1-825-786-8816,mooreandrew@martinez.net,595,Medium
CUST00492,James Daniels,A9FEF622-52C,Credit,Personal Loan,103501,43029.84,768.39,2024-03-05,Partially Paid,Taylor Mcconnell,2023-07-15,12,West,+1-447-182-8549,ogregory@gmail.com,428,High
CUST00493,Robert Cole,B3A5BE11-540,Savings,Home Loan,179898,131629.48,10969.12,2023-07-29,Missed,Vicki Hanson,,15,North,855-231-3286,lindajenkins@rodriguez.info,741,Low
CUST00494,Vanessa Pugh,5F1D2CD1-31F,Credit,Personal Loan,400381,349818.61,6727.28,2024-05-29,Partially Paid,Melissa Walton,2023-02-06,63,South,560-946-4694x83685,stevenroberts@benson-white.com,364,High
CUST00495,Angela Williams,2E9B8FF6-9BB,Current,Car Loan,67657,62103.21,1267.41,2024-09-22,Partially Paid,Robert Farley,2023-09-22,88,North,4673912636,kiarafox@reyes.info,679,Medium
CUST00496,Daniel Smith,50BB4485-226,Current,Personal Loan,419416,16104.53,322.09,2024-05-20,Partially Paid,Michelle Cole,2023-04-19,21,West,(066)982-3357x29574,tiffany28@campbell.com,692,Medium
CUST00497,Debra Morgan,DCC0A937-B3A,Credit,Car Loan,233736,101205.05,2735.27,2024-12-06,Missed,Kaitlyn Rice,,69,West,(380)697-1537x16109,nathaniel80@morrison-elliott.com,590,Medium
CUST00498,Sara Rivera,12231F28-5D2,Savings,Car Loan,274630,210514.87,6191.61,2024-06-03,Paid,Katelyn Tran,2023-08-17,0,North,001-188-414-5748,delgadorandall@gmail.com,821,Low
CUST00499,Kim Shields,0A4C16CA-D96,Current,Personal Loan,14451,7340.98,146.82,2023-12-04,Partially Paid,Nicole Taylor,2023-08-02,89,North,+1-689-058-9483,rrogers@mcguire-rodriguez.com,536,Medium
CUST00500,Melissa Green,0633C54F-3F3,Current,Home Loan,326374,13267.28,294.83,2023-04-02,Missed,Mrs. Alexandra Carson,,52,East,+1-846-384-8914x71102,pdaniel@gmail.com,461,High
CUST00501,Mackenzie Duke,8B182317-27E,Current,Personal Loan,489256,124629.65,2492.59,2024-08-09,Partially Paid,John Walter,2024-08-01,44,North,001-101-368-8644x2120,kingjuan@hotmail.com,649,Medium
CUST00502,Alyssa Erickson,AE33ABD1-1CF,Current,Car Loan,290988,159939.55,4101.01,2024-04-13,Paid,Edward Evans,2024-03-12,0,West,8457921592,christopherhardy@mcconnell.org,446,High
CUST00503,Erin Vega MD,5A8C1948-FD7,Current,Home Loan,399390,192126.0,4468.05,2023-11-29,Partially Paid,Anthony Barnes,2023-11-28,12,North,+1-832-182-4480x152,jennifer88@yahoo.com,570,Medium
CUST00504,Melinda Miller,BB126E7C-0C7,Savings,Personal Loan,280428,46506.42,1011.01,2024-12-07,Partially Paid,Joseph Floyd,2024-05-25,28,North,001-757-712-0237x03409,halljennifer@hopkins-dixon.com,644,Medium
CUST00505,Brandy Kim,162A6501-337,Savings,Personal Loan,261176,83495.9,2256.65,2023-05-18,Partially Paid,Hannah Pierce,2023-04-08,76,West,374.368.6892x84721,jaclynfuller@roberson.com,614,Medium
CUST00506,Lisa Ruiz,E9A34BEC-859,Credit,Home Loan,419014,81286.35,5419.09,2023-05-03,Paid,Megan Eaton,2023-03-10,0,North,274-598-3358x794,stevenwong@smith-ibarra.org,504,Medium
CUST00507,Heidi Castro,90A3CF93-EA6,Savings,Car Loan,480911,344177.39,12747.31,2024-10-28,Missed,Rickey Wilson,,84,North,001-768-128-0438x7847,jacksoncynthia@yahoo.com,309,High
CUST00508,Robert Byrd,2F63BF11-F3F,Credit,Home Loan,44128,21692.72,1807.73,2023-08-27,Partially Paid,Ernest Young,2023-06-30,10,West,+1-482-927-4988,christine56@white-collins.com,624,Medium
CUST00509,James Duran,60A42384-DC8,Credit,Car Loan,281844,239589.53,6845.42,2024-12-19,Partially Paid,Robert Mcdonald,2023-12-28,27,North,+1-682-075-7505x20434,copelandsarah@reynolds.com,708,Low
CUST00510,Sabrina Parrish,6AFE1333-98D,Current,Personal Loan,384671,348968.8,15172.56,2023-05-20,Partially Paid,Adam Thompson,2023-04-19,53,South,4542219524,xbender@gmail.com,308,High
CUST00511,Erika Dyer,7798DEA7-B7C,Current,Home Loan,94757,34521.38,575.36,2024-06-11,Missed,Steven Lane,,38,West,001-965-255-2871x319,mollyjimenez@gmail.com,330,High
CUST00512,John Carson,24F1368B-BBB,Credit,Home Loan,399898,258915.89,5284.0,2024-10-29,Partially Paid,Danny Gibson,2024-05-31,3,West,(161)612-2645x0456,hmiller@marsh.com,594,Medium
CUST00513,Ashley Ortiz,6FDED131-1B5,Savings,Home Loan,327899,185971.65,4042.86,2023-05-09,Missed,Mark Olson,,89,East,+1-897-778-1641x3351,penny45@yahoo.com,664,Medium
CUST00514,Molly Perez,8134648D-BB4,Current,Personal Loan,340464,61436.91,2047.9,2024-03-21,Missed,Nicholas Wyatt,,70,North,815-269-4652x2406,coltongillespie@weaver.com,542,Medium
CUST00515,Amber Gonzalez,04988D74-EFD,Savings,Home Loan,107286,37808.27,663.3,2024-12-26,Missed,Travis Wong,,51,West,+1-289-134-6571x56785,diazgina@gibbs.com,451,High
CUST00516,Richard Howard,73D882CA-E07,Current,Personal Loan,260620,92031.49,1643.42,2023-01-27,Missed,Jennifer Guerra,,10,South,001-595-475-4847,patriciaanthony@gonzalez.com,308,High
CUST00517,Marissa Thomas,E5E92005-B8B,Current,Home Loan,323618,79608.85,1895.45,2024-03-16,Missed,Jennifer Bond,,22,South,(536)777-9401x993,bailey35@hawkins-gonzalez.com,442,High
CUST00518,Alexandra Zuniga,BBE15B2C-4B2,Current,Home Loan,476117,78038.05,2167.72,2024-02-06,Missed,Rhonda Webster,,21,North,001-026-744-9734x9744,amyjohnson@hotmail.com,808,Low
CUST00519,Valerie Hodge,29E40262-B29,Savings,Home Loan,88825,12454.66,311.37,2023-12-18,Partially Paid,Jacqueline Thompson,2023-09-13,59,West,989.186.9896x18983,juliemonroe@vega.info,836,Low
CUST00520,Joseph Coffey,B6D10501-052,Current,Personal Loan,356357,355767.93,7411.83,2024-05-24,Missed,Juan Thompson,,18,South,001-096-470-6538,danny07@rowland.com,496,High
CUST00521,Michael Villanueva,91E9FC41-A92,Current,Home Loan,323516,177499.62,5546.86,2023-08-01,Partially Paid,Matthew Jackson,2023-04-21,31,South,+1-172-896-8527x8849,watsonthomas@yahoo.com,308,High
CUST00522,Kimberly Sandoval,1EFC8762-F8D,Current,Home Loan,427052,262591.84,6404.68,2023-06-29,Paid,Mary Collins,2023-02-06,0,East,7164893193,sherylcarlson@fitzpatrick.com,317,High
CUST00523,Michael Rosales,A16A863D-0E2,Credit,Personal Loan,194128,164967.5,2945.85,2024-01-03,Missed,Ashley Chapman,,35,South,937-565-3448x84935,kleinsusan@patel.com,650,Medium
CUST00524,Brian Jones,E9510332-6F3,Credit,Personal Loan,54800,24283.14,2023.6,2023-05-16,Partially Paid,Christopher Wallace,2023-02-10,8,East,354-792-1976,qhale@griffin-carpenter.net,481,High
CUST00525,Samantha Wood,AD7CDA16-F3E,Credit,Car Loan,344338,313621.01,5407.26,2024-03-02,Paid,Elizabeth Phillips,2023-05-05,0,North,(512)375-5696x6893,beltranyvette@yahoo.com,310,High
CUST00526,Ronald Taylor,E2117424-527,Savings,Car Loan,142726,80753.85,3364.74,2024-02-11,Partially Paid,Erica Hernandez,2024-01-15,32,North,644-758-4659,bfoley@pena.net,803,Low
CUST00527,Jennifer Arias,8C5FFBE7-C1A,Savings,Personal Loan,25626,17699.96,655.55,2024-06-03,Partially Paid,Stephanie Smith,2023-03-14,42,South,001-364-321-1374x56987,espinozatanya@yahoo.com,808,Low
CUST00528,Tiffany Davis,F395E393-564,Credit,Car Loan,206985,173873.04,13374.85,2023-06-05,Paid,Heather Carter,2023-02-05,0,North,+1-542-006-5216x2363,hoffmanmitchell@vasquez.com,481,High
CUST00529,Clayton Brooks,755E6460-667,Current,Car Loan,227701,32472.18,877.63,2024-02-27,Missed,Elizabeth Hamilton,,19,West,134.951.8077x4114,michellebaker@good-matthews.org,690,Medium
CUST00530,Patrick Flowers,6DC90FEE-C88,Credit,Car Loan,194205,32367.68,980.84,2023-12-31,Missed,Paul Johns,,7,South,263-344-0301x216,christopher47@duarte-cannon.com,780,Low
CUST00531,Ruth Palmer,370BD625-C98,Current,Car Loan,313932,277762.68,19840.19,2024-01-15,Partially Paid,Stephanie Murphy,2023-03-04,3,West,743-199-5667,ikirk@hotmail.com,432,High
